movie_title,release_date,genre,meta_mixed,meta_negative,meta_positive,metascore,user_mixed,user_negative,user_positive,userscore
The Confirmation,18-Mar-16,Comedy,2,0,9,65,4,1,7,6.7
Lilting,26-Sep-14,"Drama,Romance",10,0,12,61,4,1,7,6.3
Galveston,19-Oct-18,"Action,Drama,Thriller,Crime",8,1,8,57,6,2,4,5.9
Burma VJ: Reporter i et lukket land,20-May-09,"History,Thriller,Crime,Documentary",1,0,12,82,1,1,9,8.4
Test,6-Jun-14,Drama,2,0,5,70,2,2,7,6.8
Dark River,29-Jun-18,"Drama,Mystery,Thriller",6,1,15,69,3,2,6,6.7
American Fable,17-Feb-17,Thriller,5,0,3,55,4,2,5,5.7
Stranded,26-Jul-13,"Sci-Fi,Horror",4,7,0,27,0,9,2,2.5
Sir! No Sir!,7-Apr-06,"War,Documentary",0,1,20,74,0,2,8,7.6
Where Is Kyra?,6-Apr-18,Drama,2,1,17,72,4,0,6,7
Dior and I,10-Apr-15,Documentary,8,0,17,70,3,1,6,7.2
Hearts and Minds (re-release),22-Oct-04,"War,Documentary",3,0,6,68,1,2,7,6.6
The Wind,5-Apr-19,"Horror,Western",5,0,9,66,5,1,4,6.4
Supermensch: The Legend of Shep Gordon,6-Jun-14,"Biography,Documentary",7,1,18,64,4,1,5,6.6
A LEGO Brickumentary,31-Jul-15,Documentary,8,3,8,51,6,2,2,4.9
Stung,3-Jul-15,"Horror,Comedy,Romance",4,2,3,46,7,2,1,4.8
Dear Dictator,16-Mar-18,Comedy,4,2,2,44,5,4,1,4.2
Promises,15-Mar-02,Documentary,1,0,15,80,0,1,8,8.2
Li'l Quinquin,2-Jan-15,"Mystery,Comedy,Crime",2,0,9,79,1,0,8,7.7
Grace Jones: Bloodlight and Bami,13-Apr-18,Documentary,5,0,13,75,2,0,7,7.3
The Italian,19-Jan-07,"Drama,Family",1,0,24,74,1,0,8,7.6
Drunk Stoned Brilliant Dead: The Story of the National Lampoon,25-Sep-15,"Biography,History,Comedy,Documentary",1,1,16,74,2,0,7,7.6
I Like Killing Flies,28-Jul-06,Documentary,2,0,9,71,1,1,7,7.3
Babe: Pig in the City,25-Nov-98,"Adventure,Drama,Fantasy,Comedy,Family",5,1,19,68,2,0,7,7
Girl Model,7-Sep-12,"Thriller,Documentary",5,0,9,68,3,1,5,6.6
The Connection,15-May-15,"Action,Thriller,Crime",7,0,11,67,2,1,6,6.9
Fellini: I'm a Born Liar,2-Apr-03,"Biography,Documentary",2,1,18,67,0,2,7,6.9
Adam Resurrected,12-Dec-08,"Drama,War",4,1,3,58,1,3,5,5.6
21 Years: Richard Linklater,7-Nov-14,"Biography,Documentary",4,2,4,51,2,3,4,5.3
The Protector 2,2-May-14,Action,7,1,2,45,5,2,2,4.7
Nina's Heavenly Delights,21-Nov-07,Comedy,4,2,1,44,3,4,2,4.2
The China Syndrome,16-Mar-79,"Drama,Thriller",1,0,11,81,1,0,7,7.9
Lost in La Mancha,31-Jan-03,Documentary,2,2,31,74,1,0,7,7.6
Fort Bliss,19-Sep-14,"Drama,War",3,1,9,68,2,1,5,6.6
Small Town Murder Songs,1-Jul-11,"Thriller,Crime",1,1,8,66,2,1,5,6.8
Bad Reputation,28-Sep-18,"Music,Documentary",5,0,10,66,0,3,5,6.4
Citizen Gangster,27-Apr-12,"Drama,Crime",7,0,2,56,2,2,4,5.4
A Jihad for Love,21-May-08,Documentary,9,0,5,55,3,2,3,5.3
800 Bullets,29-Oct-04,"Drama,Comedy,Crime,Western",5,0,2,51,4,2,2,4.9
Backstabbing for Beginners,27-Apr-18,"Drama,History,Thriller",4,2,2,48,4,2,2,5
Picnic at Hanging Rock,2-Feb-79,"Drama,Mystery",4,0,11,81,0,1,6,7.9
One of Us,20-Oct-17,Documentary,0,0,9,79,0,1,6,7.7
Afghan Star,26-Jun-09,"Music,Documentary",1,0,16,78,3,0,4,7.6
12:08 East of Bucharest,6-Jun-07,"Drama,Comedy,Music",1,0,15,77,1,0,6,7.9
Birdboy: The Forgotten Children,15-Dec-17,"Sci-Fi,Drama,Horror,Animation",1,0,10,76,1,1,5,7.4
In Another Country,9-Nov-12,Drama,3,0,10,69,3,0,4,6.7
3 Backyards,11-Mar-11,Drama,3,0,6,69,1,2,4,6.7
Client 9: The Rise and Fall of Eliot Spitzer,5-Nov-10,Documentary,2,2,20,68,2,0,5,7
Beloved Sisters,9-Jan-15,"Drama,History,Romance",5,1,9,66,0,2,5,6.4
Lemming,19-May-06,"Drama,Mystery,Thriller",3,0,13,65,3,0,4,6.7
The White Crow,26-Apr-19,"Biography,Drama",13,0,16,61,1,2,4,5.9
Zoom,2-Sep-16,"Drama,Comedy,Animation",4,1,3,55,5,0,2,5.7
Wild West Comedy Show: 30 Days & 30 Nights - Hollywood to the Heartland,8-Feb-08,"Comedy,Documentary",11,2,11,51,2,2,3,5.3
War of the Buttons,12-Oct-12,"Adventure,Family",9,4,1,41,2,3,2,4.3
Big Stone Gap,9-Oct-15,"Comedy,Romance",7,3,1,39,3,3,1,4.1
The Work,20-Oct-17,Documentary,1,0,12,84,0,1,5,8.2
Shake Hands with the Devil: The Journey of Roméo Dallaire,18-May-05,Documentary,1,0,18,80,0,1,5,8.2
Glen Campbell: I'll Be Me,24-Oct-14,"Biography,Drama,Music,Family,Documentary",0,0,13,79,1,0,5,7.7
Under the City's Skin,14-Mar-03,Drama,1,0,12,77,0,1,5,7.5
I Shot Andy Warhol,1-May-96,"Biography,Drama,Crime",4,1,15,75,1,0,5,7.3
Double Dare,22-Apr-05,Documentary,2,0,14,70,1,1,4,6.8
Look Both Ways,14-Apr-06,"Drama,Mystery,Romance",9,0,15,64,2,1,3,6.2
Match,14-Jan-15,"Drama,Comedy,Music,Family",8,0,9,62,2,1,3,6
Nightmare Cinema,21-Jun-19,Horror,3,1,5,60,2,1,3,6.2
Highlander II: The Quickening,1-Nov-91,"Action,Adventure,Sci-Fi,Thriller,Fantasy",7,7,0,31,1,4,1,3.3
She's Beautiful When She's Angry,5-Dec-14,"History,Documentary",1,0,11,80,1,0,4,8.2
A Gray State,3-Nov-17,Documentary,1,0,10,74,2,0,3,7.2
Aimee & Jaguar,11-Aug-00,"Drama,Romance,War",3,0,18,72,0,1,4,7
The Wedding Plan,12-May-17,"Comedy,Romance",4,0,14,72,1,0,4,7
The Life of Reilly,9-Nov-07,"Biography,Comedy",0,0,19,72,0,1,4,7.4
Great World of Sound,14-Sep-07,Comedy,2,0,11,72,0,1,4,7.4
About Last Night...,2-Jul-86,"Drama,Comedy,Romance",9,0,8,70,3,0,2,6.8
Diggers,27-Apr-07,"Drama,Comedy",4,1,13,66,1,1,3,6.4
Yossi,25-Jan-13,"Drama,Romance",7,0,10,66,0,1,4,6.8
Joe the King,15-Oct-99,"Drama,Crime",8,1,14,64,2,1,2,6.2
What We Become,13-May-16,"Thriller,Horror",3,0,4,60,4,0,1,5.8
Deepsea Challenge 3D,8-Aug-14,Documentary,5,2,9,58,0,2,3,6
Stupid Boy,16-Sep-05,"Drama,Comedy",3,3,10,56,1,1,3,5.8
Midnight's Children,26-Apr-13,Drama,10,0,7,56,1,2,2,5.4
When Animals Dream,28-Aug-15,"Drama,Mystery,Horror",5,1,4,54,5,0,0,5.2
Bonneville,29-Feb-08,"Drama,Comedy",9,0,1,46,1,2,2,4.8
Sympathy for Delicious,29-Apr-11,"Drama,Comedy",11,0,0,44,2,2,1,4.6
Paulo Coelho's Best Story,31-Jul-15,"Biography,Drama,Music",3,4,0,30,2,3,0,2.8
Mr. Roosevelt,27-Oct-17,Comedy,1,0,12,73,1,0,3,7.5
My Brother Is an Only Child,28-Mar-08,"Drama,Comedy,Crime,Music",1,0,18,71,1,0,3,7.3
Becoming Astrid,23-Nov-18,"Biography,Drama",3,0,5,71,0,0,4,7.3
Last Cab to Darwin,10-Jun-16,"Drama,Comedy,Romance",3,0,6,70,2,0,2,6.8
The Trigger Effect,30-Aug-96,"Drama,Thriller",5,0,14,66,2,0,2,6.8
Unforgivable,29-Jun-12,Drama,4,0,8,66,2,0,2,6.8
The Tree,15-Jul-11,"Drama,Romance",13,0,7,58,3,0,1,6
Vita & Virginia,23-Aug-19,"Biography,Drama,Romance",10,4,3,43,2,1,1,4.5
Wonder Woman,2-Jun-17,"Action,Adventure,Sci-Fi,Fantasy,War",5,0,45,76,296,257,"2,002",7.7
Prometheus,8-Jun-12,"Action,Adventure,Sci-Fi,Drama,Thriller,Horror",18,1,24,64,479,364,"1,258",6.5
The Lord of the Rings: The Fellowship of the Ring,19-Dec-01,"Action,Adventure,Fantasy",1,0,33,92,50,59,"1,816",9.1
Whiplash,10-Oct-14,"Drama,Music",1,0,48,88,45,37,"1,259",8.9
Frozen,27-Nov-13,"Action,Adventure,Mystery,Thriller,Fantasy,Comedy,Romance,Animation,Family,Musical",6,0,37,74,176,149,981,7.5
War of the Worlds,29-Jun-05,"Action,Adventure,Sci-Fi,Drama,Thriller",6,1,33,73,153,182,768,7.4
2001: A Space Odyssey,2-Apr-68,"Adventure,Sci-Fi,Mystery",3,2,19,82,66,139,872,8.1
Sicario,18-Sep-15,"Action,Drama,Mystery,Thriller,Crime",4,0,44,82,95,46,891,8.1
Furious 7,3-Apr-15,"Action,Adventure,Thriller,Crime",15,3,32,67,173,150,675,6.8
The Hunger Games: Mockingjay - Part 1,21-Nov-14,"Action,Adventure,Sci-Fi,Drama,Thriller",15,2,29,64,286,138,513,6.3
10 Cloverfield Lane,11-Mar-16,"Action,Sci-Fi,Drama,Mystery,Thriller,Horror",3,2,38,76,101,54,760,7.7
Fantastic Four,7-Aug-15,"Action,Adventure,Sci-Fi,Fantasy",18,21,1,27,176,627,109,2.6
Star Trek Beyond,22-Jul-16,"Action,Adventure,Sci-Fi,Thriller",8,3,39,68,195,108,577,6.7
Harry Potter and the Prisoner of Azkaban,4-Jun-04,"Adventure,Mystery,Fantasy,Family",4,0,36,82,70,35,768,8.3
Super 8,10-Jun-11,Sci-Fi,13,0,28,72,156,62,603,7.3
Incredibles 2,15-Jun-18,"Action,Adventure,Sci-Fi,Comedy,Animation,Family",3,0,48,80,90,40,689,7.9
Alien,22-Jun-79,"Sci-Fi,Thriller,Horror",1,2,31,89,23,9,730,9
Kill Bill: Vol. 2,16-Apr-04,"Action,Thriller,Crime",4,1,36,83,57,26,631,8.2
The Hunger Games: Mockingjay - Part 2,20-Nov-15,"Action,Adventure,Sci-Fi,Drama,Thriller,War",11,2,32,65,194,87,416,6.6
Ant-Man and the Wasp,6-Jul-18,"Action,Adventure,Sci-Fi",14,0,42,70,142,42,501,7.1
The Big Short,11-Dec-15,"Biography,Drama,Comedy",6,2,37,81,56,22,603,8.2
127 Hours,5-Nov-10,"Adventure,Biography,Drama,Thriller",1,0,37,82,59,23,593,8.1
The Matrix Revolutions,5-Nov-03,"Action,Adventure,Sci-Fi,Thriller",25,7,9,47,151,251,262,4.8
Rango,4-Mar-11,"Action,Adventure,Comedy,Animation,Family",4,1,30,75,81,50,525,7.6
Midnight in Paris,20-May-11,"Comedy,Romance",0,0,40,81,63,27,558,8
Cars,9-Jun-06,"Sport,Comedy,Animation,Family",9,1,29,73,104,51,450,7.4
The Twilight Saga: Breaking Dawn - Part 1,18-Nov-11,"Drama,Thriller,Fantasy,Romance",19,9,8,45,100,278,216,4.6
The LEGO Batman Movie,10-Feb-17,"Action,Adventure,Fantasy,Comedy,Animation,Family",3,1,44,75,72,24,465,7.6
Jaws,20-Jun-75,"Adventure,Thriller,Horror",2,0,19,87,30,16,496,8.8
L.A. Confidential,19-Sep-97,"Drama,Mystery,Thriller,Crime",1,0,27,90,16,3,471,8.9
Contagion,9-Sep-11,"Action,Sci-Fi,Thriller",4,1,33,70,124,43,295,6.9
Halloween,19-Oct-18,"Mystery,Thriller,Horror",16,2,33,67,114,39,254,6.8
American Gangster,2-Nov-07,"Drama,Crime",3,0,35,76,58,26,311,7.5
Syriana,23-Nov-05,"Drama,Thriller",4,0,36,76,49,50,279,7.7
Blue Jasmine,26-Jul-13,"Drama,Comedy",4,1,42,78,43,23,310,7.7
Before the Devil Knows You're Dead,26-Oct-07,"Drama,Thriller,Crime",3,0,34,84,36,31,303,8.3
A Bug's Life,25-Nov-98,"Adventure,Comedy,Animation,Family",5,0,18,77,55,7,307,7.8
The Secret Life of Pets,8-Jul-16,"Adventure,Comedy,Animation,Family",15,1,23,61,138,47,177,6.2
The Good Dinosaur,25-Nov-15,"Adventure,Fantasy,Comedy,Animation,Family",7,1,29,66,95,38,222,6.7
The Wrestler,17-Dec-08,"Drama,Sport",3,0,33,81,27,16,310,8.2
"I, Tonya",8-Dec-17,"Biography,Drama,Sport,Comedy",6,1,40,77,21,18,312,7.8
The Lives of Others,1-Dec-06,"Drama,Thriller",1,0,38,89,13,8,312,8.8
Brazil,18-Dec-85,"Sci-Fi,Drama,Fantasy",2,0,10,88,16,14,290,8.9
Disaster Movie,29-Aug-08,Comedy,2,10,0,15,8,278,34,1.4
Red Sparrow,2-Mar-18,"Drama,Mystery,Thriller",23,10,18,53,103,81,129,5.4
Talladega Nights: The Ballad of Ricky Bobby,4-Aug-06,"Action,Sport,Comedy",7,0,26,66,59,61,192,6.5
Rushmore,11-Dec-98,"Drama,Comedy",2,0,30,86,23,6,262,8.7
You Don't Mess with the Zohan,6-Jun-08,"Action,Drama,Comedy",17,6,14,54,64,95,123,5.3
Paranormal Activity 3,21-Oct-11,Horror,9,3,13,59,86,57,138,6
The Fugitive,6-Aug-93,"Action,Drama,Mystery,Thriller,Crime",1,0,31,87,9,5,242,8.8
Okja,28-Jun-17,"Action,Adventure,Sci-Fi,Drama",6,1,29,75,43,18,194,7.4
The Wind Rises,8-Nov-13,"Biography,Drama,History,Romance,War,Animation",4,0,37,83,16,17,217,8.2
The Secret World of Arrietty,17-Feb-12,"Adventure,Fantasy,Animation,Family",2,0,26,80,29,5,214,8.1
Sicko,29-Jun-07,"Drama,History,Documentary",2,1,36,74,12,44,192,7.5
Volver,3-Nov-06,"Drama,Mystery,Comedy,Crime",1,1,36,84,14,17,199,8.5
Frankenweenie,5-Oct-12,"Sci-Fi,Horror,Comedy,Animation,Family",6,1,31,74,45,12,173,7.3
10 Things I Hate About You,31-Mar-99,"Comedy,Romance",7,1,18,70,43,22,164,6.9
Pet Sematary,5-Apr-19,"Mystery,Thriller,Horror",19,4,19,57,100,31,84,5.8
The New World,25-Dec-05,"Adventure,Biography,Drama,History,Romance",11,0,27,69,38,43,132,6.8
Precious: Based on the Novel 'Push' by Sapphire,6-Nov-09,Drama,3,1,32,79,17,17,178,8
This Is 40,21-Dec-12,Comedy,8,7,24,59,67,45,97,5.8
Planet of the Apes,27-Jul-01,"Action,Adventure,Sci-Fi,Thriller",16,3,15,50,83,69,57,4.9
Mary Poppins Returns,19-Dec-18,"Adventure,Drama,Fantasy,Comedy,Animation,Family,Musical",16,2,36,66,56,30,122,6.7
The Princess and the Frog,25-Nov-09,"Fantasy,Romance,Animation,Family,Musical",6,0,23,73,44,12,149,7.4
The Handmaiden,21-Oct-16,"Drama,Thriller,Romance",4,0,36,84,17,6,181,8.5
Lee Daniels' The Butler,16-Aug-13,"Biography,Drama,History",17,0,30,66,43,24,133,6.7
Goodnight Mommy,11-Sep-15,"Drama,Mystery,Thriller,Fantasy,Horror",1,0,18,81,21,16,152,8
Hunt for the Wilderpeople,24-Jun-16,"Adventure,Drama,Comedy",2,0,28,81,12,8,162,8
Dan in Real Life,26-Oct-07,"Drama,Comedy,Romance",13,1,20,65,38,33,108,6.6
Office Space,19-Feb-99,"Comedy,Romance,Crime",7,1,23,68,23,35,120,6.7
Planes,9-Aug-13,"Adventure,Comedy,Animation,Family",20,8,4,39,59,84,33,3.8
Eye in the Sky,11-Mar-16,"Drama,Thriller,War",7,0,32,73,28,15,131,7.2
The Last Exorcism,27-Aug-10,"Thriller,Horror",7,1,23,63,52,34,88,6.2
Tully,4-May-18,"Drama,Comedy",6,0,46,75,25,7,122,7.4
Wall Street: Money Never Sleeps,24-Sep-10,Drama,18,1,20,59,76,22,55,5.8
The Best of Youth,2-Mar-05,"Drama,Romance",0,0,28,89,5,12,131,8.8
Florence Foster Jenkins,12-Aug-16,"Biography,Drama,Comedy,Romance,Music",5,2,34,71,40,8,100,7
Europa Report,2-Aug-13,"Sci-Fi,Thriller,Horror",7,0,18,68,33,14,99,6.9
The Invitation,8-Apr-16,"Thriller,Horror",1,1,19,74,28,9,104,7.3
Love & Mercy,5-Jun-15,"Biography,Drama,Music",3,1,36,80,13,5,118,8.1
Gigli,1-Aug-03,"Comedy,Romance,Crime",6,30,1,18,9,109,18,1.9
The Debt,31-Aug-11,"Drama,Thriller",10,0,27,65,45,9,80,6.6
Fifty Shades Freed,9-Feb-18,"Drama,Thriller,Romance",10,25,8,31,22,81,28,3.2
Serpico (re-release),6-Aug-04,"Biography,Drama,Crime",0,0,7,87,7,1,115,8.6
Zathura: A Space Adventure,11-Nov-05,"Action,Adventure,Sci-Fi,Fantasy,Comedy,Family",7,1,22,67,31,17,72,6.8
Whip It,2-Oct-09,"Drama,Sport,Comedy",8,0,24,68,26,17,76,6.9
Monster,24-Dec-03,"Biography,Drama,Romance,Crime",5,0,35,74,17,14,85,7.3
Bowling for Columbine,11-Oct-02,"History,Documentary",8,0,24,72,6,21,89,7.1
Speed 2: Cruise Control,13-Jun-97,"Action,Thriller,Romance",7,14,1,23,16,81,18,2.4
Enter the Void,24-Sep-10,"Drama,Thriller",5,1,13,69,22,12,79,7
Unsane,23-Mar-18,"Thriller,Horror",9,3,33,63,30,19,64,6.2
A Perfect Getaway,7-Aug-09,"Drama,Mystery,Thriller",4,0,18,63,36,18,58,6.2
Species II,10-Apr-98,"Action,Sci-Fi,Horror",1,12,0,19,12,87,13,1.8
The Virgin Suicides,21-Apr-00,"Drama,Mystery",7,0,24,76,18,6,87,7.5
To Die For,27-Sep-95,"Thriller,Comedy,Crime",2,0,21,86,8,5,96,8.7
Rocky V,16-Nov-90,"Drama,Sport",4,3,9,55,54,23,31,5.6
Aladdin,25-Nov-92,"Adventure,Fantasy,Comedy,Romance,Animation,Family,Musical",0,1,24,86,5,1,97,8.7
Eat Pray Love,13-Aug-10,"Drama,Romance",22,4,13,50,42,30,30,4.9
About Elly (2009),8-Apr-15,"Drama,Mystery",2,0,26,87,7,4,90,8.6
Junebug,3-Aug-05,"Drama,Comedy",5,0,29,80,15,6,79,7.9
Heaven Is for Real,16-Apr-14,Drama,19,2,6,47,25,40,35,4.6
Super Size Me,7-May-04,"Drama,Comedy,Documentary",4,1,32,73,14,8,77,7.4
Bonnie and Clyde,13-Aug-67,"Biography,Drama,Thriller,Romance,Crime",3,1,16,86,3,2,92,8.5
March of the Penguins,24-Jun-05,"Family,Documentary",4,0,35,79,12,7,78,7.8
Herbie Fully Loaded,22-Jun-05,"Adventure,Sport,Fantasy,Comedy,Romance,Family",15,6,10,47,16,44,36,4.6
Fair Game,5-Nov-10,"Action,Biography,Drama,Thriller",9,0,26,69,26,8,59,6.8
The Legend of Zorro,28-Oct-05,"Action,Adventure,Western",18,6,9,47,33,31,29,4.8
The House with a Clock in Its Walls,21-Sep-18,"Sci-Fi,Mystery,Thriller,Fantasy,Horror,Comedy,Family",16,4,18,57,43,13,36,5.8
Starred Up,27-Aug-14,Drama,4,0,22,81,7,2,82,8
The Square,27-Oct-17,"Drama,Comedy",7,1,25,73,19,7,64,7.2
Glengarry Glen Ross,29-Sep-92,Drama,3,0,11,80,7,3,77,8.1
Ingrid Goes West,11-Aug-17,"Drama,Comedy",5,0,34,71,17,4,65,7.2
Suffragette,23-Oct-15,"Biography,Drama,History",13,0,24,67,20,10,55,6.8
Sense and Sensibility,13-Dec-95,"Drama,Romance",0,0,21,84,5,2,77,8.3
Rabbit Hole,17-Dec-10,Drama,6,1,32,76,12,3,68,7.7
Eden Lake,31-Oct-08,"Thriller,Crime",1,1,5,65,17,17,47,6.4
Jimmy Neutron: Boy Genius,21-Dec-01,"Adventure,Sci-Fi,Comedy,Animation,Family",7,1,13,65,18,15,47,6.4
The Woman in Black 2: Angel of Death,2-Jan-15,"Drama,Thriller,Horror",21,2,0,42,39,29,12,4.3
Spice World,23-Jan-98,"Comedy,Music,Family",4,7,5,32,5,51,24,3.3
Get On Up,1-Aug-14,"Biography,Drama,Music",11,1,32,71,24,6,45,7
Rubber,1-Apr-11,"Sci-Fi,Drama,Mystery,Horror,Comedy",9,1,11,59,18,18,37,6
Breach,16-Feb-07,"Drama,Mystery,Thriller,Crime",5,0,31,74,17,3,52,7.3
Beverly Hills Chihuahua,3-Oct-08,"Adventure,Drama,Comedy,Romance,Family",8,8,6,41,13,38,20,4
Apostle,12-Oct-18,"Drama,Mystery,Thriller,Fantasy,Horror",9,0,10,62,27,7,34,6.3
Blindspotting,20-Jul-18,"Drama,Comedy,Crime",5,0,38,77,7,5,55,7.6
Cop Land,15-Aug-97,"Drama,Thriller,Crime",8,1,12,64,11,11,45,6.5
Housebound,17-Oct-14,"Thriller,Horror,Comedy",0,0,10,76,5,5,55,7.7
Imperium,19-Aug-16,"Drama,Thriller,Crime",4,0,13,68,15,7,43,6.7
Victoria and Abdul,22-Sep-17,"Biography,Drama,History",14,3,18,58,30,7,27,5.9
Much Ado About Nothing,7-Jun-13,"Drama,Comedy,Romance",3,0,34,78,9,4,50,7.7
Formula 51,18-Oct-02,"Action,Comedy,Crime",5,20,4,23,3,45,15,2.4
Lagaan: Once Upon a Time in India,8-May-02,"Drama,Sport,Romance,Musical",0,0,21,84,6,4,51,8.3
Born on the Fourth of July,20-Dec-89,"Biography,Drama,War",6,0,10,75,10,2,48,7.6
"Spring, Summer, Fall, Winter... and Spring",2-Apr-04,Drama,1,0,28,85,2,2,55,8.4
Suspiria,12-Aug-77,Horror,2,0,9,79,8,3,48,8
My Own Private Idaho,18-Oct-91,"Drama,Romance",5,0,13,77,9,5,44,7.6
Marshall,13-Oct-17,"Biography,Drama",10,0,24,66,13,6,39,6.5
Spring,20-Mar-15,"Sci-Fi,Horror,Romance",3,0,10,70,13,4,39,7.1
Captive State,15-Mar-19,"Sci-Fi,Thriller",8,4,7,54,17,17,22,5.3
Angel Eyes,18-May-01,"Drama,Thriller,Romance",14,9,5,39,8,29,19,4
Carrie,16-Nov-76,Horror,2,0,12,85,5,1,49,8.4
G.I. Jane,22-Aug-97,"Action,Drama",7,1,13,62,23,6,26,6.1
Hedwig and the Angry Inch,20-Jul-01,"Drama,Comedy,Music",2,0,27,85,4,3,47,8.4
Rollerball,8-Feb-02,"Action,Sci-Fi,Sport",3,24,1,14,5,44,5,1.5
Bully ,30-Mar-12,Documentary,4,0,29,74,6,6,41,7.3
Seabiscuit,25-Jul-03,"Drama,History,Sport",4,1,38,72,7,5,41,7.3
Stuart Little 2,19-Jul-02,"Adventure,Fantasy,Comedy,Animation,Family",5,3,21,66,18,4,31,6.7
Planes: Fire & Rescue,18-Jul-14,"Adventure,Comedy,Animation,Family",15,5,9,48,20,16,17,4.9
Anvil! The Story of Anvil,10-Apr-09,"Biography,Music,Documentary",0,0,26,82,3,3,46,8.3
To Kill a Mockingbird,25-Dec-62,"Drama,Crime",2,0,14,88,1,0,49,8.7
The Two Faces of January,26-Sep-14,Thriller,10,0,20,66,23,3,24,6.5
Honeymoon,12-Sep-14,"Sci-Fi,Thriller,Horror,Romance",3,0,7,65,17,6,27,6.6
Wag the Dog,25-Dec-97,"Drama,Comedy",6,0,16,73,10,2,37,7.4
The Hurricane,29-Dec-99,"Biography,Drama,Sport",6,0,24,74,11,2,35,7.5
The Lady in the Van,4-Dec-15,"Biography,Drama,Comedy",4,1,25,70,13,3,32,6.9
The Company You Keep,5-Apr-13,"Drama,Thriller",11,4,20,57,25,7,16,5.8
The Beach Bum,29-Mar-19,Comedy,10,5,15,55,14,13,21,5.6
Best in Show,27-Sep-00,Comedy,1,0,32,78,4,3,40,7.7
They Came Together,27-Jun-14,Comedy,9,3,15,60,16,9,22,6.1
"Everything, Everything",19-May-17,"Drama,Romance",11,5,10,52,21,11,15,5.1
The Last Station,4-Dec-09,"Biography,Drama,History",4,0,30,76,4,3,39,7.7
Pulse,12-Aug-05,"Thriller,Horror",7,1,13,70,7,8,31,7.1
The Bridge on the River Kwai,14-Dec-57,"Adventure,Drama,War",2,0,13,87,3,0,42,8.6
Into the Forest,29-Jul-16,"Sci-Fi,Drama,Thriller",6,1,11,59,14,8,21,6
Southbound,5-Feb-16,"Sci-Fi,Thriller,Fantasy,Horror",2,2,7,58,16,8,19,5.9
The Fool,16-Sep-15,Drama,0,0,7,83,2,2,38,8.2
Testament of Youth,5-Jun-15,"Biography,Drama,History,War",5,0,29,76,7,1,34,7.7
Bad News Bears,22-Jul-05,"Sport,Comedy,Family",11,1,23,65,12,7,23,6.4
Paper Heart,7-Aug-09,"Drama,Comedy,Romance",11,3,11,54,9,14,19,5.5
Christine,14-Oct-16,"Biography,Drama",4,1,29,72,7,3,30,7.1
The Signal,22-Feb-08,"Sci-Fi,Thriller,Horror",7,2,10,63,8,10,22,6.2
Backcountry,20-Mar-15,"Drama,Thriller,Horror",3,0,10,62,19,5,16,6.3
Airplane!,2-Jul-80,Comedy,3,0,15,78,6,1,32,7.9
The Counterfeiters,22-Feb-08,"Drama,Crime,War",0,0,23,78,8,0,31,7.9
The Edge of Heaven,21-May-08,Drama,1,0,25,85,0,2,36,8.6
Louder Than Bombs,8-Apr-16,Drama,10,0,22,70,9,2,27,6.9
Denial,30-Sep-16,"Biography,Drama,History",10,1,23,63,11,3,24,6.4
Shut Up & Sing,27-Oct-06,"Biography,Music,Documentary",4,0,23,77,1,6,30,7.8
Bad Lieutenant,20-Nov-92,"Drama,Thriller,Crime",4,1,14,70,3,5,29,7.1
Man Up,13-Nov-15,"Drama,Comedy,Romance",3,0,15,69,11,1,25,7
"Juliet, Naked",17-Aug-18,"Drama,Comedy,Romance,Music",12,0,21,67,10,2,25,6.8
Side by Side,17-Aug-12,Documentary,2,0,18,82,0,1,35,8.3
Boy and the World,11-Dec-15,"Adventure,Animation,Family",1,0,17,80,3,3,30,8.1
Julieta,21-Dec-16,"Drama,Romance",7,0,24,73,10,1,25,7.2
Fading Gigolo,18-Apr-14,Comedy,16,3,19,58,19,4,13,5.9
Lantana,14-Dec-01,"Drama,Mystery,Thriller,Crime",1,1,27,84,3,2,30,8.3
Timecrimes,12-Dec-08,"Action,Adventure,Sci-Fi,Drama,Thriller",2,0,13,68,6,5,24,6.9
Madea Goes to Jail,20-Feb-09,"Drama,Comedy,Crime",11,0,2,50,6,16,13,4.9
The Salt of the Earth,27-Mar-15,"Biography,Documentary",2,0,27,83,3,1,30,8.4
Kundun,25-Dec-97,"Biography,Drama,History,War",5,0,21,74,8,1,25,7.5
The Front Runner,6-Nov-18,"Biography,Drama,History,Thriller",21,1,22,61,22,1,11,6
Apocalypse Now Redux,3-Aug-01,"Action,Drama,War",1,0,38,92,1,0,32,9.1
BPM (Beats Per Minute),20-Oct-17,Drama,2,0,23,84,3,1,29,8.3
The Astronaut Farmer,23-Feb-07,"Adventure,Drama",3,6,19,55,6,11,16,5.6
Control Room,21-May-04,Documentary,1,0,32,79,1,3,28,8
Joan Rivers: A Piece of Work,11-Jun-10,Documentary,2,0,32,79,2,2,28,8
Bad Milo!,4-Oct-13,"Horror,Comedy",6,0,8,62,11,6,15,6.3
Femme Fatale,6-Nov-02,"Thriller,Crime",9,5,16,59,15,5,12,5.8
Three Colors: White,10-Jun-94,"Drama,Comedy,Romance",0,0,9,88,1,0,30,8.7
The Queen of Versailles,20-Jul-12,Documentary,4,0,30,80,5,0,26,8.1
The Blind Swordsman: Zatoichi,23-Jul-04,"Action,Drama,Comedy,Crime,Music",3,0,30,75,6,1,24,7.6
